name,group,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29
"path, subject, newsgroups, date, b8f, a86, university, lines, apr, organization",D397,0,0,0,0.0794352769685,0,0,0,0,0,0,0.902264069436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397
"windows, subject, newsgroups, lines, apr, path, would, date, organization, references",D398,0,0,0,0.425376382852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568523399283,0,0,0,0,398
"windows, newsgroups, subject, jehovah, would, lines, one, apr, path, gmt",D399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991666666667,0,0,0,0,0,0,0,0,399
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D400,0,0,0,0,0,0,0.986936936937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400
"max, windows, b8f, a86, writes, newsgroups, lines, apr, path, date",D401,0,0,0,0.186342081066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502583685078,0,0.301074233856,0,0,0,0,0,0,0,401
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D402,0,0,0,0,0.98862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991737891738,0,0,0,0,0,0,0,0,0,0,0,0,0,403
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985128205128,0,0,0,404
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D405,0,0,0,0,0.964197530864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405
"organization, date, subject, jehovah, would, one, lines, apr, path, gmt",D406,0,0,0,0.525350469719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291761829993,0,0,0,0,0.175324675078,0,0,0,406
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991291291291,0,0,0,0,0,0,0,407
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D408,0,0,0,0,0.984153005464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408
"max, b8f, god, apr, lines, one, newsgroups, organization, path, subject",D409,0,0,0,0,0,0,0,0,0,0,0,0,0.98862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D410,0,0,0,0,0.995503875969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980272108843,0,0,0,411
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D412,0,0,0,0.98141025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412
"newsgroups, apr, path, date, organization, gmt, subject, lines, one, references",D413,0,0,0,0.281133114881,0.709892526145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,414
"path, lines, writes, references, gmt, god, newsgroups, apr, article, subject",D415,0,0,0,0.544815407064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448371940868,0,0,415
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989377289376,0,0,0,0,0,0,0,416
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D417,0,0,0,0,0.980272108844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417
"one, references, newsgroups, windows, gmt, organization, apr, lines, subject, writes",D418,0,0,0,0,0.878486828945,0,0,0,0,0,0,0,0,0,0,0,0.106592144919,0,0,0,0,0,0,0,0,0,0,0,0,0,418
"windows, writes, lines, apr, newsgroups, date, organization, path, mouse, subject",D419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281792959632,0,0,0,0,0,0.96452903737,0,0,0,0,0,0,0,419
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D420,0,0,0,0,0.386819593618,0,0.605203198404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420
"references, max, image, newsgroups, lines, jpeg, date, gmt, windows, file",D421,0,0,0,0.59393037705,0,0,0,0,0,0,0,0,0,0,0,0.116454765361,0,0.285389505477,0,0,0,0,0,0,0,0,0,0,0,0,421
"references, newsgroups, windows, gmt, lines, apr, organization, subject, writes, path",D422,0,0,0,0.95959462028,0,0,0,0,0,0,0,0,0,0,0,0,0.03650021933,0,0,0,0,0,0,0,0,0,0,0,0,0,422
"windows, 1d9, path, b8f, a86, max, lines, date, newsgroups, apr",D423,0,0,0,0.126512573298,0,0.526695177468,0,0,0.33711482988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D424,0,0,0,0,0.994379844961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988353413654,0,0,0,0,0,0,0,0,0,0,0,0,0,426
"file, lines, path, date, max, newsgroups, apr, organization, subject, windows",D427,0,0,0,0.0256111656695,0,0,0,0,0,0.223707773435,0,0,0,0,0,0,0.0696788294699,0,0,0,0,0,0,0,0,0,0.0845989106166,0,0.562312516767,0,427
"max, a86, windows, b8f, 1d9, newsgroups, lines, subject, path, organization",D428,0,0,0,0,0,0.988492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428
"date, organization, references, god, windows, use, file, newsgroups, subject, would",D429,0,0,0,0.433211990168,0,0,0,0,0,0,0,0,0,0,0,0.354198886919,0,0,0,0,0,0.1906379034,0,0,0,0,0,0,0,0,429
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D430,0,0,0,0,0,0,0.980272108844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D431,0,0,0,0.989716312057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993681917211,0,0,0,0,0,0,0,0,0,0,0,0,0,432
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D433,0,0,0,0.985353535353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433
"max, a86, b8f, 1d9, newsgroups, windows, gmt, lines, subject, apr",D434,0,0,0,0,0,0.798901969242,0,0,0,0,0,0,0,0,0,0,0.192838443737,0,0,0,0,0,0,0,0,0,0,0,0,0,434
"would, max, lines, newsgroups, date, path, subject, writes, one, gmt",D435,0,0,0.993045563549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435
"god, jesus, writes, mouse, max, a86, b8f, 1d9, organization, date",D436,0,0,0,0.113969712915,0,0.0367489282987,0,0,0,0.0423238122309,0,0,0,0,0.498883828875,0,0.198301746376,0,0,0,0,0.0152451196706,0.0668459596488,0,0,0,0.0122026172264,0,0,0,436
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994069529652,0,0,0,437
"max, god, files, a86, one, newsgroups, windows, gmt, organization, lines",D438,0,0.896614294864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950523718024,0,0,0,0,0,0,0,0,0,0,0,0,0,438
"max, windows, gmt, writes, b8f, lines, organization, a86, apr, newsgroups",D439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629446306003,0,0,0,0.360624615983,0,0,0,0,0,0,0,0,0,439
"organization, apr, one, newsgroups, path, gmt, subject, jesus, lines, date",D440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990522875817,0,0,0,0,0,0,440
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991212121212,0,0,0,0,0,441
"path, subject, newsgroups, date, organization, a86, apr, university, lines, b8f",D442,0,0,0,0,0,0,0,0,0,0,0.969791666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442
"windows, path, newsgroups, date, subject, lines, apr, organization, gmt, god",D443,0,0,0,0.950759970867,0,0,0.0404349976863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443
"max, b8f, a86, 1d9, lines, giz, newsgroups, subject, date, organization",D444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995142378559,0,0,0,0,0,0,0,0,0,0,444
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968817204301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445
"max, b8f, a86, 1d9, lines, giz, newsgroups, subject, date, organization",D446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985128205128,0,0,0,0,0,0,0,0,0,0,446
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996209150327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447
"organization, one, date, subject, jesus, lines, apr, path, gmt, windows",D448,0,0,0,0.212288222477,0,0,0.0709782179852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425829451556,0,0,0.283096300174,0,0,0,448
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965476190476,0,0,0,0,0,0,0,449
"windows, organization, apr, writes, lines, newsgroups, date, path, mouse, references",D450,0,0,0,0,0,0,0.424078776678,0,0,0,0,0,0,0,0.169542832304,0,0,0,0,0,0,0,0.401816746322,0,0,0,0,0,0,0,450
"max, lines, newsgroups, organization, apr, date, path, subject, windows, gmt",D451,0,0,0,0,0,0,0.0181939238312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894278607677,0,0,0,0,0,0,0,0.884270107293,451
"gmt, god, apr, lines, organization, newsgroups, date, subject, path, would",D452,0,0,0,0,0,0,0.875443658741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119695230148,0,0,0,0,0,452
"windows, newsgroups, subject, jehovah, would, lines, one, apr, path, gmt",D453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209851464885,0,0,0,0,0.771100916068,0,0,0,0,0,0,0,0,453
"newsgroups, one, references, apr, organization, god, lines, path, subject, jesus",D454,0,0,0,0,0.663304437651,0,0,0,0,0,0,0,0,0,0.328362229016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454
"organization, apr, one, newsgroups, path, gmt, subject, jesus, lines, date",D455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986757990868,0,0,0,0,0,0,455
"max, a86, windows, b8f, 1d9, newsgroups, lines, subject, path, organization",D456,0,0,0,0,0,0.987916666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456
"writes, god, article, apr, newsgroups, subject, would, windows, date, organization",D457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604654936023,0,0,0,0,0,0,0,0,0,0,0.929278096141,0,0,457
"path, subject, newsgroups, date, organization, a86, apr, university, lines, b8f",D458,0,0,0,0,0,0,0,0,0,0,0.987606837607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458
"windows, subject, apr, path, date, organization, writes, newsgroups, lines, gmt",D459,0,0,0,0,0,0,0,0,0,0.986384976526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459
"organization, apr, one, newsgroups, path, subject, gmt, jesus, lines, date",D460,0,0,0,0,0.375648041999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111454299724,0.503897658276,0,0,0,0,0,0,460
"gmt, references, max, files, a86, one, windows, subject, newsgroups, lines",D461,0,0.127234489385,0,0.143991637478,0,0,0.706896057638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020112710271,0,0,0,0,461
"max, god, files, windows, date, subject, a86, newsgroups, one, path",D462,0,0.990429042904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983615819209,0,0,0,0,0,463
"windows, newsgroups, subject, jehovah, would, lines, one, apr, path, gmt",D464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994412331407,0,0,0,0,0,0,0,0,464
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983040935673,0,0,0,465
"windows, newsgroups, apr, path, date, organization, gmt, subject, lines, one",D466,0,0,0,0.66136020833,0.326825445679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466
"max, a86, windows, b8f, 1d9, newsgroups, lines, subject, path, organization",D467,0,0,0,0,0,0.983333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983888888884,0,0,0,0,0,468
"max, a86, windows, b8f, 1d9, newsgroups, lines, subject, path, organization",D469,0,0,0,0,0,0.989492753623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469
"windows, would, article, writes, lines, apr, mouse, newsgroups, date, organization",D470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127589813667,0.0982654448645,0.505633926083,0,0,0,0.266236099725,0,0,0,0,0,0,0,470
"max, b8f, a86, 1d9, lines, giz, newsgroups, subject, date, organization",D471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302202118115,0,0,0.680513931268,0,0,0,0,0,0,0,0,0,0,471
"windows, subject, lines, apr, newsgroups, path, organization, would, date, god",D472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983888888889,0,0,0,0,472
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974561403509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991594202899,0,0,0,0,0,0,0,0,0,0,0,0,0,474
"newsgroups, one, references, apr, organization, god, lines, path, subject, jesus",D475,0,0,0,0,0.835606311998,0,0,0,0,0,0,0,0,0,0.158293470137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D476,0,0,0,0,0.989377289377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476
"writes, lines, file, apr, newsgroups, organization, date, path, article, subject",D477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994141414141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D478,0,0,0,0.989138576779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478
"max, b8f, a86, 1d9, 7ey, giz, 6um, qax, 7kn, 7ez",D479,0,0,0,0,0,0,0,0,0,0,0,0.999479447137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D480,0,0,0,0,0.987280701754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480
"file, article, apr, lines, windows, gmt, newsgroups, organization, date, subject",D481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728202617379,0,0,0.117954354555,0,0,0,0,0,0,0,0.151300655185,0,0,0,0,0,481
"writes, lines, file, apr, newsgroups, organization, date, path, article, subject",D482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994688644689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482
"a86, b8f, max, lines, date, apr, references, newsgroups, organization, subject",D483,0,0,0,0,0,0,0,0,0.986936936937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991666666667,0,0,0,484
"god, windows, jesus, one, jehovah, would, gmt, organization, apr, writes",D485,0.0141708792227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384570426158,0,0,0,0,0,0,0.402078658397,0.192807487203,0,0,0,0,0,0,0,485
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990235690236,0,0,0,0,0,0,0,486
"file, lines, date, path, max, apr, newsgroups, organization, subject, windows",D487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222614899506,0,0,0,0,0,0,0,0,0,0,0,0.755679674137,0,487
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993378995434,0,0,0,488
"newsgroups, references, apr, god, lines, path, organization, subject, windows, jesus",D489,0,0,0,0.816999488965,0,0,0,0,0,0,0,0,0,0,0.174740924014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489
"path, max, newsgroups, date, subject, organization, lines, apr, gmt, files",D490,0,0.501477597433,0,0,0,0,0.490934326686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D491,0,0,0,0,0.0159153410026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977778352691,0,0,491
"path, lines, references, gmt, writes, god, newsgroups, apr, article, subject",D492,0,0,0,0.667329454463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320856199546,0,0,492
"windows, gmt, writes, lines, apr, newsgroups, date, organization, path, mouse",D493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533926019135,0,0,0,0,0,0.4627287001,0,0,0,0,0,0,0,493
"writes, god, newsgroups, apr, article, subject, would, windows, date, organization",D494,0,0,0,0.232037828716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758340178157,0,0,494
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989824561403,0,0,0,0,0,0,0,495
"file, lines, date, path, apr, max, newsgroups, organization, subject, windows",D496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990333333333,0,496
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D497,0,0,0,0,0.989824561403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D498,0,0,0,0,0,0,0.982098765432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D499,0,0,0,0,0.985784313725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
"apr, lines, organization, newsgroups, date, subject, path, would, one, references",D500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254845417906,0.739759591728,0,0,0,0,0,500
"windows, max, a86, writes, newsgroups, lines, apr, path, date, organization",D501,0,0,0,0,0,0.356504749956,0.134050210807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502875696172,0,0,0,0,0,0,0,501
"max, b8f, a86, 1d9, newsgroups, lines, giz, subject, date, organization",D502,0,0,0,0.0817861193303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91119633681,0,0,0,0,0,0,0,0,0,0,502
"god, use, windows, newsgroups, lines, one, apr, file, path, subject",D503,0,0,0,0.0814161764642,0,0,0,0,0,0,0,0,0,0,0,0.905057253488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503
"max, b8f, a86, 1d9, 7ey, giz, 6um, qax, 7kn, 7ez",D504,0,0,0,0,0,0,0,0,0,0,0,0.999331951163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504
"max, a86, windows, b8f, 1d9, newsgroups, lines, subject, path, organization",D505,0,0,0,0,0,0.989138576779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505
"max, b8f, a86, windows, gmt, 1d9, writes, giz, lines, apr",D506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388141203773,0,0,0.37319990232,0,0,0,0,0.229184834847,0,0,0,0,0,506
"max, a86, windows, b8f, 1d9, newsgroups, lines, subject, path, organization",D507,0,0,0,0,0,0.976422764228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984408602151,0,0,0,0,0,0,0,0,0,0,0,0,0,508
"windows, subject, apr, newsgroups, lines, path, would, date, organization, writes",D509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453944584411,0,0,0,0,0,0,0.533934203468,0,0,0,0,509
"max, b8f, a86, 1d9, 7ey, giz, 6um, qax, 7kn, 7ez",D510,0,0,0,0,0,0,0,0,0,0,0,0.99934150772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975213675212,0,0,0,0,0,511
"windows, newsgroups, subject, jehovah, would, lines, one, apr, path, gmt",D512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994830659537,0,0,0,0,0,0,0,0,512
"would, max, lines, newsgroups, date, path, subject, writes, one, gmt",D513,0,0,0.984656084656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D514,0,0,0,0.995330112721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514
"windows, subject, apr, lines, newsgroups, path, organization, would, date, god",D515,0,0,0,0,0.231588023489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754481628253,0,0,0,0,515
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D516,0,0,0,0,0,0,0,0,0.0651163866204,0,0,0,0,0,0,0,0.050553004046,0,0,0,0,0,0,0,0.881045937801,0,0,0,0,0,516
"windows, subject, lines, apr, newsgroups, path, organization, would, date, god",D517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978518518518,0,0,0,0,517
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, path, date",D518,0,0,0,0,0,0,0,0,0,0.766688180638,0,0,0,0,0,0,0.22192970554,0,0,0,0,0,0,0,0,0,0,0,0,0,518
"windows, subject, lines, apr, newsgroups, path, organization, would, date, writes",D519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405259640536,0,0,0.578073692797,0,0,0,0,519
"windows, organization, apr, writes, lines, newsgroups, date, path, mouse, subject",D520,0,0,0,0,0.205966647166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784883026036,0,0,0,0,0,0,0,520
"date, god, organization, gmt, use, apr, lines, one, windows, file",D521,0,0,0,0,0,0,0.408643724131,0,0,0,0,0,0,0,0,0.58500706952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521
"apr, god, lines, path, organization, subject, jesus, windows, date, gmt",D522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981045751634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522
"references, newsgroups, windows, gmt, lines, apr, organization, subject, writes, path",D523,0,0,0,0.874380502982,0,0,0,0,0,0,0,0,0,0,0,0,0.120434311833,0,0,0,0,0,0,0,0,0,0,0,0,0,523
"newsgroups, windows, gmt, apr, lines, organization, subject, writes, path, date",D524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405036097049,0,0.588249274654,0,0,0,0,0,0,0,0,0,0,0,0,0,524
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D525,0,0,0,0.957971014491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993598233996,0,0,0,0,0,526
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985784313725,0,0,0,0,0,527
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D528,0,0,0,0,0,0,0.974561403507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528
